listing_id,vote_sentiment_positive_count,vote_sentiment_negative_count,vote_sentiment_positive_percent,vote_sentiment_positivity,high_conf_sentiment_positive_count,high_conf_sentiment_negative_count,high_conf_sentiment_positive_percent,high_conf_sentiment_positivity,long_conf_sentiment_positive_count,long_conf_sentiment_negative_count,long_conf_sentiment_positive_percent,long_conf_sentiment_positivity,classified_sentiment_positive_count,classified_sentiment_negative_count,classified_sentiment_positive_percent,classified_sentiment_positivity,latitude,longitude,review_scores_rating,host_name,listing_url,name,accommodates,price,property_type,room_type,number_of_reviews,minimum_nights,maximum_nights,
353126,1,2,0.333333333,0,2,1,0.666666667,0,2,1,0.666666667,0,2,1,0.666666667,0,30.2385,-97.7461,93,Jeannie,https://www.airbnb.com/rooms/353126,Monthly Rental Guest House /Apartment  in SoCo,2,57,Apartment,Entire home/apt,3,29,240,
954116,112,83,0.574358974,0,178,17,0.912820513,1,149,46,0.764102564,1,158,37,0.81025641,1,30.2437,-97.7385,99,Amy,https://www.airbnb.com/rooms/954116,Tiny House- Best central location!,4,148,Guesthouse,Entire home/apt,195,2,100,
1635453,115,115,0.5,0,184,46,0.8,1,138,92,0.6,0,152,78,0.660869565,0,30.2193,-97.7743,97,Rene & Thomas,https://www.airbnb.com/rooms/1635453,MidCentury Happiness,2,50,House,Private room,230,1,15,
1755240,79,59,0.572463768,0,123,15,0.891304348,1,109,29,0.789855072,1,114,24,0.826086957,1,30.2665,-97.742,96,Ryan,https://www.airbnb.com/rooms/1755240,The Downtown Austin Luxury Standard,10,495,Loft,Entire home/apt,138,1,1085,
2454556,166,129,0.562711864,0,255,40,0.86440678,1,206,89,0.698305085,0,221,74,0.749152542,1,30.219,-97.776,97,Rene & Thomas,https://www.airbnb.com/rooms/2454556,Cold AC Glamping Happiness,2,69,Camper/RV,Private room,295,1,5,
3294758,17,18,0.485714286,0,31,4,0.885714286,1,24,11,0.685714286,0,26,9,0.742857143,1,30.2871,-97.728,98,Elizabeth,https://www.airbnb.com/rooms/3294758,Explore the Heart of Austin from an Airy Studio,2,55,Apartment,Entire home/apt,35,2,40,
3349679,58,73,0.442748092,0,110,21,0.839694656,1,96,35,0.732824427,1,101,28,0.782945736,1,30.2696,-97.741,94,Top Trip Rentals,https://www.airbnb.com/rooms/3349679,Stay on 6th St w/ Amazing Views B3,6,326,Loft,Entire home/apt,132,1,365,
4111528,180,200,0.473684211,0,325,55,0.855263158,1,291,89,0.765789474,1,306,74,0.805263158,1,30.266,-97.7429,94,Adam,https://www.airbnb.com/rooms/4111528,Downtown Condo with PARKING & Pool,4,134,Apartment,Entire home/apt,382,2,1125,
4545175,90,39,0.697674419,0,112,17,0.868217054,1,91,38,0.705426357,1,99,30,0.76744186,1,30.2451,-97.7567,100,Molly,https://www.airbnb.com/rooms/4545175,3 BR Barcelona Modern Off S 1st,7,162,House,Entire home/apt,131,2,1125,
5497475,19,6,0.76,1,24,1,0.96,1,18,7,0.72,1,20,5,0.8,1,30.2506,-97.7224,98,Mary Ann,https://www.airbnb.com/rooms/5497475,Cozy East Side Vibe,3,78,House,Entire home/apt,25,1,31,
5530526,2,1,0.666666667,0,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.2622,-97.7342,100,Robert,https://www.airbnb.com/rooms/5530526,East Side Bungalow-Walk to Downtown,2,350,Bungalow,Private room,3,3,1125,
10451710,149,109,0.57751938,0,216,42,0.837209302,1,173,85,0.670542636,0,180,77,0.700389105,1,30.2259,-97.9295,99,Kent,https://www.airbnb.com/rooms/10451710,S. Austin Suite close-in with pool,4,90,Guest suite,Entire home/apt,258,2,29,
14894640,26,22,0.541666667,0,38,10,0.791666667,1,31,17,0.645833333,0,36,12,0.75,1,30.3198,-97.682,99,Gretchen,https://www.airbnb.com/rooms/14894640,Destination Headquarters: Nini's in Austin!,4,79,Guest suite,Entire home/apt,49,1,1125,
16578343,,1,0,0,,1,0,0,1,,1,1,1,,1,1,30.2644,-97.8079,100,Kelley,https://www.airbnb.com/rooms/16578343,"Great Location, Near Zilker Park and Downtown",5,300,House,Entire home/apt,1,2,7,
17073922,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2384,-97.741,100,Erin,https://www.airbnb.com/rooms/17073922,Private Room with Own Bathroom,2,61,Apartment,Private room,1,1,15,
17108315,7,1,0.875,1,8,,1,1,6,2,0.75,1,8,,1,1,30.253,-97.726,100,Ben,https://www.airbnb.com/rooms/17108315,Central/East Downtown 3 bed 1.5 bath house,6,500,House,Entire home/apt,8,2,7,
18110012,28,16,0.636363636,0,35,9,0.795454545,1,28,16,0.636363636,0,34,10,0.772727273,1,30.2402,-97.7468,100,Melinda,https://www.airbnb.com/rooms/18110012,SoCo Stone House,6,650,House,Entire home/apt,45,2,29,
20817466,73,96,0.431952663,0,142,27,0.840236686,1,118,51,0.698224852,0,129,40,0.763313609,1,30.2735,-97.7547,96,Brett,https://www.airbnb.com/rooms/20817466,"Incredible Oasis- Walk and Shop, SXSW, Nightlife!!",2,130,Condominium,Entire home/apt,169,1,1125,
20883388,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.382,-97.796,100,Elizabeth,https://www.airbnb.com/rooms/20883388,Urban/Hill Country Escape - Upstairs Queen,1,40,House,Private room,1,1,5,
20981556,,3,0,0,2,1,0.666666667,0,3,,1,1,2,1,0.666666667,0,30.2553,-97.6849,93,Shane,https://www.airbnb.com/rooms/20981556,Blue Weimi Duplex - East Side 1bd/1ba,4,90,House,Entire home/apt,3,1,1125,
21004527,26,18,0.590909091,0,32,12,0.727272727,1,28,16,0.636363636,0,29,15,0.659090909,0,30.228,-97.7355,99,J R,https://www.airbnb.com/rooms/21004527,"Modern, Clean Condo, 2 Qn Beds- Great Location",4,99,Condominium,Entire home/apt,44,2,91,
21669264,47,50,0.484536082,0,76,20,0.791666667,1,66,31,0.680412371,0,73,23,0.760416667,1,30.2894,-97.646,98,Maggie,https://www.airbnb.com/rooms/21669264,"3BD 2BATH w/ KING, HUGE YARD & JUST ENOUGH WEIRD!",10,75,House,Entire home/apt,98,2,1125,
21851889,22,23,0.488888889,0,36,9,0.8,1,33,12,0.733333333,1,32,12,0.727272727,1,30.2618,-97.6979,96,Wayne,https://www.airbnb.com/rooms/21851889,Brand New Home To Yourself! 5 Minutes to Downtown,8,150,House,Entire home/apt,45,2,1125,
22397315,35,23,0.603448276,0,48,10,0.827586207,1,35,23,0.603448276,0,45,13,0.775862069,1,30.2479,-97.7574,98,Katie,https://www.airbnb.com/rooms/22397315,SoFi Modern room w in-suite private bath II,2,85,Townhouse,Private room,58,1,1125,
22836148,29,68,0.298969072,0,80,16,0.833333333,1,71,26,0.731958763,1,74,22,0.770833333,1,30.2724,-97.7477,95,Colby,https://www.airbnb.com/rooms/22836148,5★DOWNTOWN Condo~NO CLEAN FEES~Slps 4~ROOFTOP POOL,4,129,Condominium,Entire home/apt,97,1,30,
23358074,30,29,0.508474576,0,50,9,0.847457627,1,49,10,0.830508475,1,49,10,0.830508475,1,30.2006,-97.9393,99,Xami,https://www.airbnb.com/rooms/23358074,320Sf. Modern Tiny Home 56 acres- Mins to Downtown,3,99,Tiny house,Entire home/apt,59,1,30,
23375683,8,6,0.571428571,0,12,2,0.857142857,1,8,6,0.571428571,0,8,6,0.571428571,0,30.2572,-97.7542,100,Clay,https://www.airbnb.com/rooms/23375683,"Vibrant, Modern Guesthouse with a Deck Patio",5,295,Guesthouse,Entire home/apt,14,2,30,
23380817,17,6,0.739130435,1,21,2,0.913043478,1,14,9,0.608695652,0,15,8,0.652173913,0,30.3011,-97.7379,99,Shuka,https://www.airbnb.com/rooms/23380817,Comfy Craftsman House near UT and DWTN,2,55,House,Private room,23,2,1125,
23655349,4,2,0.666666667,0,6,,1,1,4,2,0.666666667,0,4,2,0.666666667,0,30.2605,-97.7722,100,TurnKey Vacation Rentals,https://www.airbnb.com/rooms/23655349,Zilker 2BR - Walk to Barton Springs,6,188,Condominium,Entire home/apt,6,2,1125,
24488979,2,1,0.666666667,0,2,1,0.666666667,0,2,1,0.666666667,0,2,1,0.666666667,0,30.3764,-97.7604,100,Abby,https://www.airbnb.com/rooms/24488979,Austin Home with a View like a Treehouse,2,40,Condominium,Private room,3,30,1125,
25518906,31,49,0.3875,0,67,13,0.8375,1,64,16,0.8,1,63,17,0.7875,1,30.274,-97.7201,97,Robbie,https://www.airbnb.com/rooms/25518906,Chill 2 bedroom  abode,5,89,Townhouse,Entire home/apt,80,1,1125,
26236338,31,49,0.3875,0,60,20,0.75,1,50,30,0.625,0,60,20,0.75,1,30.1995,-97.7011,99,Matthew,https://www.airbnb.com/rooms/26236338,☀ Private Room ☀ 5 Min From Airport + Extras,2,33,House,Private room,80,1,14,
27229719,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.3626,-97.9041,80,Samantha,https://www.airbnb.com/rooms/27229719,Steiner Ranch Home for Rent- One Weekend Only!,14,215,House,Entire home/apt,1,2,2,
28124005,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2722,-97.747,100,ResortShare2,https://www.airbnb.com/rooms/28124005,AUSTINS LUXURY RESORT ★1 Bedroom ★Sleeps 4 Guests,4,240,Guest suite,Entire home/apt,1,2,1125,
28613091,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.2653,-97.7469,100,Ray,https://www.airbnb.com/rooms/28613091,Trendy Industrial Apt in the Heart of DT,6,350,Apartment,Entire home/apt,1,2,14,
28870119,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.2808,-97.7543,100,Chantel & Giuseppe,https://www.airbnb.com/rooms/28870119,Cozy Clarksville Home,4,250,Apartment,Entire home/apt,2,2,60,
29027780,12,26,0.315789474,0,27,11,0.710526316,1,21,17,0.552631579,0,25,11,0.694444444,0,30.2493,-97.7379,89,Bret,https://www.airbnb.com/rooms/29027780,Private King bedroom with shared bath,2,49,House,Private room,38,1,21,
29435617,12,15,0.444444444,0,22,5,0.814814815,1,16,11,0.592592593,0,19,8,0.703703704,1,30.2982,-97.6988,99,Morolake,https://www.airbnb.com/rooms/29435617,Beautiful 3 Bedroom Home 5 min from UT & Downtown,8,250,Townhouse,Entire home/apt,27,2,1125,
32106405,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2576,-97.6846,100,Adam,https://www.airbnb.com/rooms/32106405,Sustainable Modern Masterpiece On The East Side,5,360,House,Entire home/apt,1,2,1125,
32660787,6,11,0.352941176,0,13,4,0.764705882,1,12,5,0.705882353,1,14,3,0.823529412,1,30.2313,-97.7201,95,Sonder (Austin),https://www.airbnb.com/rooms/32660787,Sonder | The Edison | Pristine Studio + Balcony,4,91,Apartment,Entire home/apt,17,2,1125,
34996030,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.3293,-97.7339,100,Andie,https://www.airbnb.com/rooms/34996030,"Cozy, Central Brentwood Bungalow",5,150,Bungalow,Entire home/apt,1,2,1125,
37317647,,4,0,0,4,,1,1,4,,1,1,4,,1,1,30.2889,-97.7724,95,Robert,https://www.airbnb.com/rooms/37317647,2 Bedroom Condo Near Down Town Austin & UT Campus,5,169,Condominium,Entire home/apt,4,1,1125,
38097426,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.2817,-97.7016,60,Angelina,https://www.airbnb.com/rooms/38097426,Hip East Side Austin House weekend perfection,10,350,House,Entire home/apt,1,1,31,
69303,55,36,0.604395604,0,75,16,0.824175824,1,65,26,0.714285714,1,65,25,0.722222222,1,30.2607,-97.7719,99,Lois,https://www.airbnb.com/rooms/69303,Colorful and Quirky Zilker Park Townhouse,4,145,Condominium,Entire home/apt,91,2,90,
2094758,2,,1,1,2,,1,1,,2,0,0,1,1,0.5,0,30.1991,-97.7307,100,M,https://www.airbnb.com/rooms/2094758,Private Queen Bed - Private Master Bath,2,70,House,Private room,3,2,1125,
2232375,1,,1,1,1,,1,1,,1,0,0,1,,1,1,30.2092,-97.7646,100,Jasmine,https://www.airbnb.com/rooms/2232375,cool and comfortable in LO-CO!,6,250,House,Entire home/apt,1,3,10,
5417341,46,34,0.575,0,66,14,0.825,1,49,31,0.6125,0,54,25,0.683544304,0,30.1893,-97.869,97,Karen,https://www.airbnb.com/rooms/5417341,AUSTIN OASIS w/Pool & Hot tub,8,250,House,Entire home/apt,80,2,120,
5720474,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.2608,-97.7704,100,Paul,https://www.airbnb.com/rooms/5720474,"Iconic Austin House- 1 BD, Bath",1,50,House,Private room,1,30,1125,
7308730,157,134,0.5395189,0,240,51,0.824742268,1,212,79,0.728522337,1,224,67,0.76975945,1,30.2337,-97.7615,98,Dawn,https://www.airbnb.com/rooms/7308730,Perfect Little Cottage in 78704!,3,50,Guesthouse,Entire home/apt,291,30,90,
8131911,11,15,0.423076923,0,18,8,0.692307692,0,17,9,0.653846154,0,18,8,0.692307692,0,30.2556,-97.7489,93,Bryan,https://www.airbnb.com/rooms/8131911,Urban Oasis on South Congress,2,149,Apartment,Entire home/apt,28,2,1125,
11374424,3,7,0.3,0,7,3,0.7,0,6,4,0.6,0,6,4,0.6,0,30.2979,-97.7332,100,Terry,https://www.airbnb.com/rooms/11374424,Charming Apartment near UT - A,2,125,Apartment,Entire home/apt,10,28,1125,
13865143,18,14,0.5625,0,27,5,0.84375,1,25,7,0.78125,1,26,6,0.8125,1,30.1832,-97.8094,100,Zachary,https://www.airbnb.com/rooms/13865143,Beautiful family friendly home in south Austin.,9,215,House,Entire home/apt,33,2,7,
14784589,13,4,0.764705882,1,15,2,0.882352941,1,13,4,0.764705882,1,16,1,0.941176471,1,30.3198,-97.7446,100,Claire,https://www.airbnb.com/rooms/14784589,Rosedale Casita,2,58,Guesthouse,Entire home/apt,17,2,14,
15142756,1,4,0.2,0,5,,1,1,5,,1,1,5,,1,1,30.3143,-97.7471,100,Sean,https://www.airbnb.com/rooms/15142756,Garden Loft in Central ATX!,2,79,Loft,Entire home/apt,5,2,7,
15164703,2,4,0.333333333,0,4,2,0.666666667,0,3,3,0.5,0,3,3,0.5,0,30.2966,-97.7819,100,Dana,https://www.airbnb.com/rooms/15164703,"Eclectic 4/3/2 Treehouse w decks, close to lake/DT",10,400,House,Entire home/apt,6,2,1125,
15286052,7,9,0.4375,0,13,3,0.8125,1,11,5,0.6875,0,11,5,0.6875,0,30.2293,-97.7584,96,Elsa,https://www.airbnb.com/rooms/15286052,Cozy nice apartment across St Ed's,2,115,Apartment,Private room,16,2,1125,
17657426,27,31,0.465517241,0,39,19,0.672413793,0,30,28,0.517241379,0,35,23,0.603448276,0,30.3139,-97.7129,100,Michele,https://www.airbnb.com/rooms/17657426,Private entrance/shared bath in ATX's Coolest Hood,2,49,House,Private room,58,1,45,
18613534,93,46,0.669064748,0,127,12,0.913669065,1,103,36,0.741007194,1,114,25,0.820143885,1,30.2511,-97.7282,100,Lisa Elle,https://www.airbnb.com/rooms/18613534,Vintage Charm Abounds in this 1920s Updated Eastside Cottage,4,125,Cottage,Entire home/apt,139,2,90,
19982210,53,93,0.363013699,0,113,32,0.779310345,1,101,45,0.691780822,0,112,33,0.772413793,1,30.3261,-97.7578,92,Kat,https://www.airbnb.com/rooms/19982210,Apartment on the hill,3,95,Guest suite,Entire home/apt,146,2,1125,
20832460,11,9,0.55,0,18,2,0.9,1,15,5,0.75,1,16,4,0.8,1,30.3693,-97.7293,100,Bob,https://www.airbnb.com/rooms/20832460,Central North Peaceful Hideway.  Pet/Smoke Free,3,98,Apartment,Entire home/apt,22,3,180,
21178376,2,7,0.222222222,0,8,1,0.888888889,1,7,2,0.777777778,1,9,,1,1,30.2175,-97.7932,96,Skye,https://www.airbnb.com/rooms/21178376,Austin Boho Hollywood-Smack at Edge of Everything,1,59,House,Private room,9,31,125,
21549405,6,5,0.545454545,0,10,1,0.909090909,1,9,2,0.818181818,1,10,1,0.909090909,1,30.3857,-97.6897,96,Scott,https://www.airbnb.com/rooms/21549405,great place in a great area,4,99,House,Private room,11,30,40,
22417324,48,41,0.539325843,0,79,10,0.887640449,1,66,23,0.741573034,1,75,14,0.842696629,1,30.2729,-97.7551,100,Greg,https://www.airbnb.com/rooms/22417324,Cool clean condo on W. 6th St. Park & walk to SXSW,4,174,Loft,Entire home/apt,89,1,1125,
23238253,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2008,-97.7786,100,Robert,https://www.airbnb.com/rooms/23238253,SXSW ready! Cozy House Along South Congress Ave,6,90,House,Entire home/apt,1,1,1125,
23254216,7,9,0.4375,0,15,1,0.9375,1,14,2,0.875,1,14,2,0.875,1,30.2695,-97.7496,86,Lyric,https://www.airbnb.com/rooms/23254216,Great 1BR w/ Gym + Pool in Downtown Austin,4,163,Apartment,Entire home/apt,16,2,1125,
23355247,3,,1,1,3,,1,1,3,,1,1,3,,1,1,30.2779,-97.7057,100,Zach,https://www.airbnb.com/rooms/23355247,"Unique, Modern SXSW Retreat",4,275,House,Entire home/apt,3,2,1125,
23517054,26,33,0.440677966,0,40,19,0.677966102,0,35,24,0.593220339,0,36,23,0.610169492,0,30.2721,-97.7215,99,Jay,https://www.airbnb.com/rooms/23517054,Private room in spacious east Austin home,2,200,House,Private room,59,1,1124,
23644254,24,30,0.444444444,0,47,7,0.87037037,1,43,11,0.796296296,1,44,10,0.814814815,1,30.2709,-97.7216,99,Mike,https://www.airbnb.com/rooms/23644254,Modern villa sleep up to 16 - 4 mins to downtown,16,600,Guesthouse,Entire home/apt,54,3,1125,
23995750,2,2,0.5,0,4,,1,1,4,,1,1,4,,1,1,30.3366,-97.8194,100,Sam,https://www.airbnb.com/rooms/23995750,The Bluff House on Lake Austin,16,1000,House,Entire home/apt,5,2,1125,
25080161,6,7,0.461538462,0,11,2,0.846153846,1,10,3,0.769230769,1,10,3,0.769230769,1,30.2544,-97.747,85,Stay Alfred,https://www.airbnb.com/rooms/25080161,Dreamy Three Bed at MUSE,8,999,Apartment,Entire home/apt,13,2,1125,
26495184,11,8,0.578947368,0,18,1,0.947368421,1,11,8,0.578947368,0,14,5,0.736842105,1,30.2591,-97.7151,100,Brooks,https://www.airbnb.com/rooms/26495184,NEW Trendy 6th Street Condo w/ Pool + Fiber Wifi,5,190,Condominium,Entire home/apt,19,1,5,
27133804,9,18,0.333333333,0,24,2,0.923076923,1,21,6,0.777777778,1,23,3,0.884615385,1,30.2528,-97.7571,99,Renters Club,https://www.airbnb.com/rooms/27133804,Bernadette - 2 minutes to downtown!!,11,666,Townhouse,Entire home/apt,27,2,365,
27786080,3,5,0.375,0,5,3,0.625,0,4,4,0.5,0,4,4,0.5,0,30.2999,-97.7404,90,Lea-Hwang,https://www.airbnb.com/rooms/27786080,Austin Guadalupe Square Condominium,1,55,Condominium,Entire home/apt,8,1,1125,
27958043,5,8,0.384615385,0,10,3,0.769230769,1,10,3,0.769230769,1,10,3,0.769230769,1,30.2339,-97.7321,97,Lynn,https://www.airbnb.com/rooms/27958043,Dog Friendly | East Austin | Near Downtown,4,84,Apartment,Entire home/apt,13,30,1125,
28699103,2,1,0.666666667,0,2,1,0.666666667,0,1,2,0.333333333,0,1,2,0.333333333,0,30.2977,-97.6987,100,Sayuri,https://www.airbnb.com/rooms/28699103,Easy Elegant Central Mueller House,3,400,Townhouse,Entire home/apt,3,3,11,
28940002,15,9,0.625,0,21,3,0.875,1,12,12,0.5,0,14,10,0.583333333,0,30.2013,-97.7902,100,Michael,https://www.airbnb.com/rooms/28940002,"70's/ Mid Cntry Mdern House w/my Sweet Dog, Billie",3,100,House,Private room,24,2,5,
29924361,2,1,0.666666667,0,3,,1,1,1,2,0.333333333,0,2,1,0.666666667,0,30.2743,-97.7618,100,Clayton,https://www.airbnb.com/rooms/29924361,Clarksville Craftsman Bungalow- OL (Phone number hidden by Airbnb),8,450,Bungalow,Entire home/apt,3,3,14,
31311547,3,7,0.3,0,8,2,0.8,1,8,2,0.8,1,8,2,0.8,1,30.309,-97.7285,100,Jayne,https://www.airbnb.com/rooms/31311547,3mi. to Downtown: Whole Hyde Park house w Hot Tub!,6,500,House,Entire home/apt,10,1,29,
31569991,4,12,0.25,0,11,5,0.6875,0,11,5,0.6875,0,11,5,0.6875,0,30.1972,-97.7308,100,Kyle,https://www.airbnb.com/rooms/31569991,ATX Color at the Grove,6,60,House,Private room,16,2,31,
31804158,3,9,0.25,0,6,6,0.5,0,8,4,0.666666667,0,7,5,0.583333333,0,30.3583,-97.6657,88,T'Ien,https://www.airbnb.com/rooms/31804158,Austin’s Pioneer Hideaway,4,120,House,Entire home/apt,12,2,30,
31961041,4,2,0.666666667,0,6,,1,1,5,1,0.833333333,1,6,,1,1,30.2601,-97.6698,100,Emily,https://www.airbnb.com/rooms/31961041,"Second story of home w/ private pool, river access",2,60,House,Private room,6,2,1125,
32147642,3,5,0.375,0,7,1,0.875,1,6,2,0.75,1,6,2,0.75,1,30.4821,-97.7913,95,Francisco,https://www.airbnb.com/rooms/32147642,"New, 3 bed, 2.5 bath, North Austin town-home",6,130,Condominium,Entire home/apt,9,4,1125,
32204381,4,1,0.8,1,5,,1,1,4,1,0.8,1,4,1,0.8,1,30.2476,-97.7453,96,Bowman,https://www.airbnb.com/rooms/32204381,Remodeled SoCo Gem in the heart of Travis Heights,3,250,Condominium,Entire home/apt,5,3,1125,
32292681,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2337,-97.7505,100,Sarah,https://www.airbnb.com/rooms/32292681,South Austin Respite,5,139,House,Entire home/apt,1,2,6,
32318527,9,17,0.346153846,0,20,6,0.769230769,1,17,9,0.653846154,0,19,7,0.730769231,1,30.2404,-97.7208,99,Lindsey,https://www.airbnb.com/rooms/32318527,*ATX Disco Flat* Close to DT/Rainey/SXSW/ACL/East!,3,98,Apartment,Entire home/apt,26,1,1125,
32747949,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.228,-97.7363,100,Rick,https://www.airbnb.com/rooms/32747949,Poolside Condo,4,100,Condominium,Entire home/apt,1,2,90,
33614029,8,11,0.421052632,0,14,5,0.736842105,1,12,7,0.631578947,0,15,4,0.789473684,1,30.227,-97.7611,97,WanderJaunt,https://www.airbnb.com/rooms/33614029,Chic 1BR in South Congress #370 by WanderJaunt,4,10000,Apartment,Entire home/apt,19,1,1125,
34574163,5,13,0.277777778,0,11,7,0.611111111,0,12,6,0.666666667,0,12,6,0.666666667,0,30.2407,-97.7233,98,WanderJaunt,https://www.airbnb.com/rooms/34574163,Chic 1BR near Downtown Austin #139 by WanderJaunt,4,10000,Apartment,Entire home/apt,18,1,1125,
37053407,2,4,0.333333333,0,3,3,0.5,0,3,3,0.5,0,3,3,0.5,0,30.4024,-97.7235,90,WanderJaunt,https://www.airbnb.com/rooms/37053407,Luxe 1BR at The Domain #1354 by WanderJaunt,4,10000,Apartment,Entire home/apt,6,1,1125,
72833,198,122,0.61875,0,267,53,0.834375,1,224,96,0.7,0,239,81,0.746875,1,30.3138,-97.7516,98,Ellen And Andy,https://www.airbnb.com/rooms/72833,Central Cottage with bikes!,2,85,Guesthouse,Entire home/apt,320,3,21,
975093,24,12,0.666666667,0,30,6,0.833333333,1,27,9,0.75,1,28,8,0.777777778,1,30.2442,-97.7478,98,Arif,https://www.airbnb.com/rooms/975093,Room + Bath - SoCo / Near DOWNTOWN,2,85,Bungalow,Private room,36,3,21,
1007322,68,60,0.53125,0,103,24,0.811023622,1,75,53,0.5859375,0,85,42,0.669291339,0,30.2652,-97.74,95,Jiri,https://www.airbnb.com/rooms/1007322,The 78701 - 2BR Downtown/ConvCenter,6,249,Condominium,Entire home/apt,128,2,30,
4247914,27,27,0.5,0,40,13,0.754716981,1,36,18,0.666666667,0,37,16,0.698113208,0,30.2588,-97.6703,99,Michael,https://www.airbnb.com/rooms/4247914,Long Term Rental w/ River Access & all Amenities,6,259,House,Entire home/apt,55,30,200,
7971903,58,67,0.464,0,105,20,0.84,1,88,37,0.704,1,89,36,0.712,1,30.29,-97.7517,93,Omar,https://www.airbnb.com/rooms/7971903,Central Abode on West Campus,4,66,Apartment,Entire home/apt,125,2,60,
8301931,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2934,-97.707,100,Jennifer,https://www.airbnb.com/rooms/8301931,1 Private BR in Mueller Austin,2,185,House,Private room,1,3,3,
8429604,42,51,0.451612903,0,68,25,0.731182796,1,55,38,0.591397849,0,60,32,0.652173913,0,30.2434,-97.7403,98,Anthony,https://www.airbnb.com/rooms/8429604,Downtown Soco Loft F1 ACL SXSW,4,126,Guesthouse,Entire home/apt,93,2,1125,
8577931,18,9,0.666666667,0,22,5,0.814814815,1,16,11,0.592592593,0,20,7,0.740740741,1,30.408,-97.6967,98,Gaby,https://www.airbnb.com/rooms/8577931,Warm and welcoming 2 bedroom 2 bathroom home,5,150,House,Entire home/apt,27,2,7,
11068604,2,,1,1,2,,1,1,1,1,0.5,0,1,1,0.5,0,30.2695,-97.8087,80,Lydia & Jorge,https://www.airbnb.com/rooms/11068604,Prvt Q~Niche~ACL~SXSW~Zlkr/Grnblt/UT,2,73,House,Private room,2,1,1125,
11145229,8,4,0.666666667,0,9,3,0.75,1,7,5,0.583333333,0,9,3,0.75,1,30.3718,-97.7296,88,Evelin,https://www.airbnb.com/rooms/11145229,Casa Feliz ATX,6,300,House,Entire home/apt,12,2,30,
15026005,61,44,0.580952381,0,89,16,0.847619048,1,74,31,0.704761905,1,79,26,0.752380952,1,30.2337,-97.7704,100,Laurel,https://www.airbnb.com/rooms/15026005,Modern 78704 Guesthouse - Hale House Studio,3,120,Guesthouse,Entire home/apt,105,2,30,
16255356,41,36,0.532467532,0,66,11,0.857142857,1,48,29,0.623376623,0,57,20,0.74025974,1,30.2462,-97.7676,100,Thad,https://www.airbnb.com/rooms/16255356,"SOCO VILLA: POOL, 12 Queen Beds, 5 Bedroom, 3 Bath",10,1599,House,Entire home/apt,77,3,1125,
16768276,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.281,-97.6836,100,Clara,https://www.airbnb.com/rooms/16768276,2 modern rooms with vintage touches in hip home,4,190,House,Private room,2,2,1125,
